,APTMU US Equity,AAC US Equity,CWEN US Equity,BHC US Equity,FACA US Equity,AFT US Equity,ARBG US Equity,AAC/WS US Equity,BKKT US Equity,CWEN/A US Equity,AGAC US Equity,ARBGU US Equity,FACA/WS US Equity,ACAQ/U US Equity,ARGUU US Equity,CYDY US Equity,FACT US Equity,AGAC/WS US Equity,BKLN US Equity,ACDI/U US Equity,ASZ US Equity,FLAG/U US Equity,BWCAU US Equity,AGGRU US Equity,ADALU US Equity,CYRX US Equity,AHLD US Equity,FLYA/U US Equity,DCRN US Equity,BYND US Equity,AEAEU US Equity,ATUS US Equity,AMCIU US Equity,FMIVU US Equity,AFACU US Equity,AVAN US Equity,DDD US Equity,CBRGU US Equity,FPAC US Equity,AMRS US Equity,AFRM US Equity,BCSAU US Equity,DGNU US Equity,FRWAU US Equity,CFFVW US Equity,APN/U US Equity,CFV US Equity,DHCA US Equity,FSLY US Equity,CFIV US Equity,HTAQ/U US Equity,CHGG US Equity,DHCAW US Equity,FSNB US Equity,HWELU US Equity,IWM US Equity,CMLTU US Equity,ENNVW US Equity,DISAU US Equity,FSNB/WS US Equity,ENPC US Equity,HYG US Equity,CMPR US Equity,IWN US Equity,DISH US Equity,FXI US Equity,CNDB/U US Equity,IACC US Equity,JOFF US Equity,ENPC/WS US Equity,DOCN US Equity,FZT/U US Equity,IIAC/WS US Equity,COMM US Equity,JOFFW US Equity,ENTFU US Equity,DPCSU US Equity,IQMDU US Equity,CORS/U US Equity,GCI US Equity,JUN/U US Equity,EOCW/U US Equity,EBACU US Equity,ISAA US Equity,GGMCU US Equity,CVII US Equity,KVSA US Equity,EPD US Equity,EHC US Equity,ITRI US Equity,KVSC US Equity,LCAAU US Equity,GM US Equity,LCAHU US Equity,ENGH US Equity,ET US Equity,GMBEQ US Equity,LBTYK US Equity,MCAAU US Equity,GTPAU US Equity,MPRAU US Equity,LCID US Equity,LIONU US Equity,EXPE US Equity,MDH US Equity,GTPBU US Equity,MTAL/U US Equity,LDHAU US Equity,LOCC/U US Equity,TSPQ US Equity,GVCIU US Equity,LEGAU US Equity,MTBC US Equity,MDH/WS US Equity,LOKM US Equity,TSPQ/WS US Equity,LGSTU US Equity,HAE US Equity,MYPS US Equity,MITA US Equity,LPSN US Equity,LGVCU US Equity,MITAU US Equity,TWLV US Equity,HCVIU US Equity,NCLH US Equity,LHAA US Equity,MARA US Equity,HERA US Equity,NDAC US Equity,MITAW US Equity,TWLVW US Equity,HPLTU US Equity,MBSC/U US Equity,NFNT/U US Equity,STEM US Equity,ML US Equity,U US Equity,NPABU US Equity,PTON US Equity,STRE/U US Equity,NI US Equity,MLAIU US Equity,UBER US Equity,NRG US Equity,RBAC US Equity,SVFB US Equity,SHCAU US Equity,WALDU US Equity,USCTU US Equity,SVFC US Equity,ORGN US Equity,SKIL US Equity,RCFA/U US Equity,VERI US Equity,WCGXX US Equity,OSH US Equity,SLCR US Equity,SVNAU US Equity,ROSEU US Equity,PDOT/U US Equity,PACX US Equity,WEJO US Equity,SZZLU US Equity,RRAC/U US Equity,PEGRU US Equity,SLCRW US Equity,PCPC US Equity,WIX US Equity,PGSS/U US Equity,SNII US Equity,SANBU US Equity,TCVA US Equity,PCPC/WS US Equity,SEDA/U US Equity,XLU US Equity,PHIC US Equity,SNII/WS US Equity,YTPG US Equity,TETCU US Equity,POW US Equity,PDD US Equity,SOFI US Equity,ZINGU US Equity,TMAC US Equity,PRFT US Equity,SPOT US Equity,VICI US Equity,PRPC US Equity,TMAC/WS US Equity,VMGAU US Equity,TOACU US Equity,PSTH US Equity,SPY US Equity,VOSO US Equity,TRAQ/U US Equity,VPCC US Equity,ZTAQU US Equity,TRCA US Equity,VST US Equity,VTIQ US Equity,TRCA/WS US Equity,TSIB US Equity,VTIQW US Equity,W US Equity,TEKKW US Equity
2021-10-31|365|daily,0.004625935997838214,0.012986669942293225,0.8096589869732069,0.937475601647812,0.08393436406906515,0.18505115524361904,0.13168730815689367,1.0712688743255205,1.160334913023651,0.864595429062864,0.023879867784869682,-0.00480943314972133,-0.07266690305722794,,0.019397656529889108,0.34088550199875306,0.02701268216079848,-0.021730414606923067,0.10579895904092329,,0.010494531564603614,0.03346128277376706,0.12583565182505516,0.0845598434311078,,1.4560547245366247,0.3786244910787088,0.03581028524666672,0.04819219644345234,0.7881905899729422,,0.5383400103858571,0.051283456272863924,0.0320103784815218,,0.36122137630333806,2.5216365279049486,,0.1910388987510329,1.2633133218363137,1.5346692696802195,,-0.10621279261328812,0.024714169770844487,0.04900463076681054,,0.02874779587235427,0.044566940332512885,0.9748628835274695,0.05382832407945244,,0.827907889011427,0.8210536474220785,0.03787361490168288,0.007028594553692,1.210149881995914,0.11041811322212654,0.7684325541917562,0.04074701253581216,0.5095611950306351,0.08547813298206225,0.22266272992833822,1.0878755839299663,1.1301279585413835,1.1678107843295031,0.6739954387968338,,0.0639756737191806,0.046023122269994374,-0.09849830044626082,0.8041287330459119,0.12717806619720365,0.5294146525661302,1.324523496527273,0.26805805034537805,,,,-0.032353574029774235,1.0722354847077895,,-0.004662481926814358,0.013218982092958891,0.04513573013058246,0.17575316488279158,-0.00639894105427937,0.15773191557703847,0.8162654992904911,0.4721954384739868,1.172500562736937,0.058024105078692025,0.0006028265418148278,1.1810165669606212,-0.001966127550301763,0.2259191401628777,1.1261782996745129,0.0,0.7604876167680654,,0.0925694305973041,,1.1934031235304687,,1.192056353933219,-0.006141133021669064,0.04083458360838166,-0.041971605332740795,0.12330700553682607,-0.0974186418028526,-0.017001147185053127,,-0.008182897544769361,1.2236433585924107,-0.1351131745406115,0.0862266567878108,0.8246563786430072,,0.9448206318106184,0.4794520458246329,0.1221886875600789,1.0444693856174239,,0.02526756376453664,-0.028679973711798923,0.10897192033074336,1.5973310952351136,0.01547957113045405,3.5469169799295868,0.04300965205670815,0.0048579729668600065,0.04623639029734608,-0.1201081438492656,0.08503376822963524,,,2.7854914628730727,0.6387341694252385,1.1337140807397623,,0.73562855598245,0.010549678091441543,0.29672264051101466,,1.3888293714546145,1.0239488855490961,0.22153022943449321,0.058285075598645084,,-0.19345905690521414,,0.11417589194893726,0.46225751597696,0.23627029097323446,,1.9468062507255584,0.0,0.779916160451552,-0.012219507570192351,,0.0,0.027096664443524154,-0.006265481518391195,-0.0057389173842552705,,,,0.2762064677302862,0.09885870739238543,0.7689264677348137,,0.024667988572012887,0.0,-0.1443079484622526,-0.33490319348457026,,0.43848843219964334,0.1877700093562661,0.250878481345503,0.060404759401297234,0.035465708474148504,-0.020564596027825965,1.3494061824591286,1.4528441953828541,,-0.057112125132946855,1.197312864886418,1.3388191345729792,1.0363234589576733,-0.03654727921723823,0.3299131071368045,,,0.6159017271309111,1.0,-0.00573891738425527,,0.05029942666024965,0.0019718821173468504,0.035500833935729705,0.8150239864233855,0.17329678684012065,-0.9567886684737413,0.040710446968046286,1.1284683583254391,1.2236891080714103,2.5557441427103393
2021-10-31|365|weekly,0.11970874638371728,0.05540304251293542,0.9218275304314214,0.7881421062261336,-0.009306449149141999,0.35100682499252583,0.203220560953862,1.731156657456836,3.0621905136773027,0.960855177795218,0.040489744162581394,0.31305294965712743,2.2188233756601656,,0.09708504226117756,-1.328308525369248,-0.003844069168885164,-0.09620762580833572,0.08429285469962366,,0.029147154226153025,0.08640306960034395,-0.6792190098779823,0.13246238876832922,,2.2983569030346263,0.18415308369508268,-0.03596615365880931,0.08903726457864503,0.4166803480713108,,0.22790196706384894,0.08240571470397107,0.03133957147772985,,0.24486424187973635,5.1244834943389295,,0.3156048024887846,2.2547042712284977,2.3401260377369915,,0.2970532964726091,0.0867386221786951,0.7357816324045984,,-0.02743680366764919,-0.01631749037798536,2.464564747762354,0.18638250449821017,,1.5396241288418209,1.7283240991130064,0.028901338294758352,0.08959382732348885,1.1222960222650011,0.4723992007643898,3.8958299059474846,0.07235623083840242,-1.1509275493725726,0.13787916693669441,0.13403393471004776,1.8162258421025552,0.9680326033130494,1.450696261745757,0.6818080288057635,,-0.019373130473476285,0.09751798425399333,0.7801365632468636,0.4307997728754098,0.06370219630389037,0.7380181752161851,2.224888999901777,-0.5451223923027658,,,,-0.030282418923987295,-1.164798894270356,,-0.04105119794697139,0.09755181551791677,-0.06299762724087082,0.04172810337619417,-0.015120450173261978,0.31459235834241484,0.4109086529231649,0.032875223276142986,1.894468392431366,0.13676908149102787,-0.08813221470020038,0.5868373544284344,0.02082469376422188,-0.6039439052182319,0.01637196579569725,0.0,0.9362071833955034,,0.11643915605923041,,2.231879563163471,,0.390710584414701,0.09561272783146929,0.06321516348280677,0.07002348611092263,0.12252210214944134,-0.16988978357034273,-0.049370447702856514,,-0.05449907697609769,0.9288744712758965,-0.6845864328628887,0.10104505663365339,0.7008322259885955,,0.5077158802720007,-0.18617434999399415,-0.15837701309399055,0.8952315651048648,,-0.0033807215325208223,-0.004516363907788471,0.21644030658989047,1.370987902360318,-0.005777301311794325,6.945492587465235,-0.047414158781170064,-0.02607839358512317,-1.4004617874329992,-1.1081436789424568,0.060810143838320986,,,4.491203251567847,1.0353815937738093,1.4304488491279812,,0.4794056017254258,0.024974059864993,0.2179476733754248,,1.1089688333588326,1.5003135294339727,0.22670907535203053,0.3880172815655543,,-0.013134468046614929,,0.29878972381416563,0.6823162398858295,-0.12792621287037098,,2.8708136732965728,0.0,1.2475184060747793,0.010584595336156384,,,0.013544073835474256,0.010809872892711219,0.01935024259779588,,,,0.28639120295208936,0.22292484064671705,1.0801264698665776,,0.14261488971728858,,-0.0062611541118858804,0.03079867735767559,,0.6252008531896985,-0.008021773328613289,1.5776576906392914,-0.05328743859828617,0.05579178802791707,0.019304201529222152,2.0500623635098503,2.398015158987453,,-6.657888281626192e-05,1.0877687687858846,2.405152857663642,0.5734089927761202,0.08659699772643027,-0.10044178792354341,,,0.3159567495163152,1.0,0.01935024259779589,,0.07417097396313789,0.07123896866348517,0.042584263987974026,1.8238745152552454,0.24830975995277585,1.8425634820431571,-0.04237472632570486,-0.6790941134833404,-0.49866744834022236,2.8102136002830753
